country,location_name,latitude,longitude,temperature_celsius,humidity,air_quality_Ozone,date,day,month,year,week,time,season,condition
Hungary,Budapest,47.5,19.0833,1.2,51,58.0,2025-02-12,12,2,2025,40,11:15:00,Winter,Clear/Sunny
Hungary,Budapest,47.5,19.0833,0.3,93,45.0,2025-02-13,13,2,2025,40,11:15:00,Winter,Sleet
Hungary,Budapest,47.5,19.0833,3.0,87,38.0,2025-02-14,14,2,2025,40,11:00:00,Winter,Clear/Sunny
Hungary,Budapest,47.5,19.0833,-0.7,59,43.0,2025-02-15,15,2,2025,40,11:15:00,Winter,Cloudy/Overcast
Hungary,Budapest,47.5,19.0833,-1.6,74,57.0,2025-02-16,16,2,2025,40,11:15:00,Winter,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.0,42,97.3,2024-05-16,16,5,2024,1,16:00:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.0,37,100.1,2024-05-17,17,5,2024,1,18:00:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.0,40,105.9,2024-05-18,18,5,2024,1,16:30:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.0,53,101.6,2024-05-19,19,5,2024,1,16:00:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.0,56,115.9,2024-05-20,20,5,2024,2,16:30:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.0,56,100.1,2024-05-21,21,5,2024,2,16:45:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.0,56,86.6,2024-05-22,22,5,2024,2,16:15:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,17.0,88,89.4,2024-05-23,23,5,2024,2,16:00:00,Spring,Rainy
Denmark,Copenhagen,55.67,12.58,18.0,64,97.3,2024-05-24,24,5,2024,2,16:30:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.0,73,120.2,2024-05-25,25,5,2024,2,16:00:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.0,73,97.3,2024-05-26,26,5,2024,2,16:00:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.0,73,85.8,2024-05-27,27,5,2024,3,16:30:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,17.0,77,66.5,2024-05-28,28,5,2024,3,16:30:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,16.0,82,94.4,2024-05-29,29,5,2024,3,16:00:00,Spring,Rainy
Denmark,Copenhagen,55.67,12.58,18.0,73,98.7,2024-05-30,30,5,2024,3,15:45:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.0,69,93.0,2024-05-31,31,5,2024,3,16:15:00,Spring,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,25.0,57,70.8,2024-06-01,1,6,2024,3,16:15:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,26.0,48,98.7,2024-06-02,2,6,2024,3,16:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.0,68,68.0,2024-06-03,3,6,2024,4,16:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,17.0,72,85.8,2024-06-04,4,6,2024,4,16:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,16.0,48,86.6,2024-06-05,5,6,2024,4,16:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,14.0,63,93.0,2024-06-06,6,6,2024,4,16:00:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,17.2,45,91.6,2024-06-07,7,6,2024,4,16:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,17.3,63,94.4,2024-06-08,8,6,2024,4,16:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,15.3,63,65.1,2024-06-09,9,6,2024,4,16:15:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,16.1,63,73.0,2024-06-10,10,6,2024,5,16:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,15.1,67,72.2,2024-06-11,11,6,2024,5,16:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,12.1,77,72.2,2024-06-12,12,6,2024,5,16:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,14.0,59,79.4,2024-06-13,13,6,2024,5,16:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,16.2,68,103.0,2024-06-14,14,6,2024,5,16:00:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,14.9,84,79.4,2024-06-15,15,6,2024,5,16:00:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,17.6,67,86.6,2024-06-16,16,6,2024,5,15:45:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,19.1,64,97.3,2024-06-17,17,6,2024,6,16:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.1,60,100.1,2024-06-18,18,6,2024,6,16:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,17.4,55,75.1,2024-06-19,19,6,2024,6,15:45:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,17.7,55,80.8,2024-06-20,20,6,2024,6,15:45:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,17.3,88,88.7,2024-06-22,22,6,2024,6,15:45:00,Summer,Cloudy/Overcast
Denmark,Copenhagen,55.67,12.58,20.3,56,81.5,2024-06-23,23,6,2024,6,15:45:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.3,73,84.4,2024-06-24,24,6,2024,7,15:45:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.5,63,124.5,2024-06-25,25,6,2024,7,15:15:00,Summer,Cloudy/Overcast
Denmark,Copenhagen,55.67,12.58,25.2,54,128.8,2024-06-26,26,6,2024,7,15:30:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,27.1,54,118.7,2024-06-27,27,6,2024,7,15:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,23.0,69,101.6,2024-06-28,28,6,2024,7,15:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.2,56,76.5,2024-06-29,29,6,2024,7,14:45:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,16.1,88,94.4,2024-06-30,30,6,2024,7,15:30:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.2,60,75.1,2024-07-01,1,7,2024,8,15:15:00,Summer,Cloudy/Overcast
Denmark,Copenhagen,55.67,12.58,17.2,72,52.2,2024-07-02,2,7,2024,8,15:15:00,Summer,Cloudy/Overcast
Denmark,Copenhagen,55.67,12.58,17.1,48,65.1,2024-07-03,3,7,2024,8,15:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,15.0,77,75.8,2024-07-04,4,7,2024,8,15:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,15.0,72,70.1,2024-07-05,5,7,2024,8,14:45:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,22.3,65,82.3,2024-07-06,6,7,2024,8,15:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.2,68,75.8,2024-07-07,7,7,2024,8,15:00:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,19.1,68,84.4,2024-07-08,8,7,2024,9,15:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.2,60,85.8,2024-07-09,9,7,2024,9,14:45:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,22.3,78,85.1,2024-07-10,10,7,2024,9,15:00:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,18.0,88,60.1,2024-07-11,11,7,2024,9,14:45:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,22.3,57,91.6,2024-07-12,12,7,2024,9,14:45:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,15.7,95,59.4,2024-07-13,13,7,2024,9,15:00:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,19.1,68,83.0,2024-07-14,14,7,2024,9,15:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.3,60,85.1,2024-07-15,15,7,2024,10,15:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,15.8,95,88.7,2024-07-16,16,7,2024,10,14:45:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,20.1,73,84.4,2024-07-17,17,7,2024,10,14:45:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,19.0,64,78.0,2024-07-18,18,7,2024,10,14:45:00,Summer,Cloudy/Overcast
Denmark,Copenhagen,55.67,12.58,21.1,60,95.8,2024-07-19,19,7,2024,10,14:30:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,24.3,44,105.9,2024-07-20,20,7,2024,10,14:45:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.1,87,83.0,2024-07-23,23,7,2024,11,14:30:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,20.2,61,68.7,2024-07-24,24,7,2024,11,14:45:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.7,57,75.8,2024-07-25,25,7,2024,11,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,16.9,87,93.0,2024-07-26,26,7,2024,11,14:30:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,20.6,57,78.0,2024-07-27,27,7,2024,11,14:30:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,20.1,55,75.8,2024-07-28,28,7,2024,11,14:45:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.9,59,71.5,2024-07-29,29,7,2024,12,14:15:00,Summer,Cloudy/Overcast
Denmark,Copenhagen,55.67,12.58,21.9,52,93.0,2024-07-30,30,7,2024,12,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.5,52,75.8,2024-07-31,31,7,2024,12,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.4,48,85.1,2024-08-01,1,8,2024,12,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.9,56,88.0,2024-08-02,2,8,2024,12,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.7,60,98.7,2024-08-03,3,8,2024,12,14:30:00,Summer,Cloudy/Overcast
Denmark,Copenhagen,55.67,12.58,18.8,80,85.1,2024-08-04,4,8,2024,12,14:30:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,20.3,54,67.2,2024-08-05,5,8,2024,13,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.5,52,130.2,2024-08-06,6,8,2024,13,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,22.3,64,117.3,2024-08-07,7,8,2024,13,14:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.4,57,88.0,2024-08-08,8,8,2024,13,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.6,93,66.5,2024-08-09,9,8,2024,13,14:30:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,20.9,54,72.2,2024-08-10,10,8,2024,13,14:30:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,20.0,55,60.1,2024-08-11,11,8,2024,13,14:15:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,20.1,49,71.5,2024-08-12,12,8,2024,14,14:30:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.1,54,98.7,2024-08-13,13,8,2024,14,14:30:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,25.2,51,114.4,2024-08-14,14,8,2024,14,14:30:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,25.2,61,95.8,2024-08-15,15,8,2024,14,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.1,83,73.0,2024-08-16,16,8,2024,14,14:15:00,Summer,Rainy
Denmark,Copenhagen,55.67,12.58,21.3,49,80.8,2024-08-17,17,8,2024,14,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.0,49,88.7,2024-08-18,18,8,2024,14,14:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.2,60,98.7,2024-08-19,19,8,2024,15,14:30:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,22.0,61,120.2,2024-08-20,20,8,2024,15,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.1,52,73.7,2024-08-21,21,8,2024,15,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.3,73,73.7,2024-08-22,22,8,2024,15,14:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.3,73,88.0,2024-08-23,23,8,2024,15,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.3,73,100.1,2024-08-24,24,8,2024,15,14:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.0,56,83.0,2024-08-25,25,8,2024,15,14:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.3,56,101.6,2024-08-26,26,8,2024,16,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.2,64,101.6,2024-08-27,27,8,2024,16,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,24.3,47,130.2,2024-08-28,28,8,2024,16,14:30:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,24.1,74,100.1,2024-08-29,29,8,2024,16,14:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.3,46,88.0,2024-08-30,30,8,2024,16,14:15:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.3,56,75.1,2024-08-31,31,8,2024,16,14:00:00,Summer,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.4,52,83.7,2024-09-01,1,9,2024,16,14:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,21.0,60,85.1,2024-09-02,2,9,2024,17,14:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,24.0,61,113.0,2024-09-03,3,9,2024,17,14:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,26.3,54,103.0,2024-09-04,4,9,2024,17,14:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,27.2,48,82.0,2024-09-05,5,9,2024,17,14:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,25.0,54,87.0,2024-09-06,6,9,2024,17,14:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,27.0,42,73.0,2024-09-07,7,9,2024,17,14:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,27.2,51,79.0,2024-09-08,8,9,2024,17,14:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.4,88,54.0,2024-09-09,9,9,2024,18,14:30:00,Autumn,Rainy
Denmark,Copenhagen,55.67,12.58,19.4,52,63.0,2024-09-10,10,9,2024,18,14:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,13.2,77,55.0,2024-09-11,11,9,2024,18,14:00:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.67,12.58,15.3,55,54.0,2024-09-12,12,9,2024,18,14:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,16.1,51,60.0,2024-09-13,13,9,2024,18,14:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,17.3,48,71.0,2024-09-14,14,9,2024,18,14:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,17.4,42,75.0,2024-09-15,15,9,2024,18,14:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,16.2,63,48.0,2024-09-16,16,9,2024,19,13:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,16.3,77,58.0,2024-09-17,17,9,2024,19,13:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,15.3,88,57.0,2024-09-18,18,9,2024,19,12:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.2,73,56.0,2024-09-19,19,9,2024,19,12:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,19.1,73,62.0,2024-09-20,20,9,2024,19,12:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.4,73,55.0,2024-09-21,21,9,2024,19,12:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,20.0,73,75.0,2024-09-22,22,9,2024,19,12:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,18.2,77,52.0,2024-09-23,23,9,2024,20,11:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,16.0,94,38.0,2024-09-24,24,9,2024,20,11:45:00,Autumn,Rainy
Denmark,Copenhagen,55.67,12.58,14.1,82,68.0,2024-09-25,25,9,2024,20,11:30:00,Autumn,Rainy
Denmark,Copenhagen,55.67,12.58,15.2,94,41.0,2024-09-26,26,9,2024,20,11:30:00,Autumn,Rainy
Denmark,Copenhagen,55.67,12.58,16.3,72,42.0,2024-09-27,27,9,2024,20,12:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,12.1,58,66.0,2024-09-28,28,9,2024,20,12:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,13.2,54,68.0,2024-09-29,29,9,2024,20,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,13.1,72,61.0,2024-09-30,30,9,2024,21,11:30:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.67,12.58,14.2,47,73.0,2024-10-01,1,10,2024,21,12:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.67,12.58,11.2,71,55.0,2024-10-02,2,10,2024,21,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,11.1,66,56.0,2024-10-03,3,10,2024,21,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,11.1,71,41.0,2024-10-04,4,10,2024,21,11:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,11.3,100,31.0,2024-10-05,5,10,2024,21,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,12.0,82,52.0,2024-10-06,6,10,2024,21,11:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,13.2,62,58.0,2024-10-07,7,10,2024,22,11:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,14.2,94,36.0,2024-10-08,8,10,2024,22,11:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,15.0,94,8.0,2024-10-09,9,10,2024,22,11:45:00,Autumn,Fog/Mist
Denmark,Copenhagen,55.6667,12.5833,14.3,94,17.0,2024-10-10,10,10,2024,22,11:45:00,Autumn,Rainy
Denmark,Copenhagen,55.6667,12.5833,11.3,58,65.0,2024-10-11,11,10,2024,22,11:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,12.2,62,54.0,2024-10-12,12,10,2024,22,11:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,10.2,94,50.0,2024-10-13,13,10,2024,22,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,12.1,82,47.0,2024-10-14,14,10,2024,23,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,12.2,67,48.0,2024-10-15,15,10,2024,23,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,12.0,62,66.0,2024-10-16,16,10,2024,23,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,12.3,77,60.0,2024-10-17,17,10,2024,23,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,13.1,82,38.0,2024-10-18,18,10,2024,23,11:30:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,13.4,88,50.0,2024-10-19,19,10,2024,23,11:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,15.0,88,27.0,2024-10-20,20,10,2024,23,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,15.3,77,47.0,2024-10-21,21,10,2024,24,11:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,12.3,82,25.0,2024-10-22,22,10,2024,24,11:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,11.1,87,64.0,2024-10-23,23,10,2024,24,11:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,11.1,100,55.0,2024-10-24,24,10,2024,24,11:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,11.3,87,35.0,2024-10-25,25,10,2024,24,11:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,11.1,100,29.0,2024-10-26,26,10,2024,24,11:15:00,Autumn,Fog/Mist
Denmark,Copenhagen,55.6667,12.5833,13.2,94,41.0,2024-10-27,27,10,2024,24,10:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,11.3,94,48.0,2024-10-28,28,10,2024,25,10:15:00,Autumn,Rainy
Denmark,Copenhagen,55.6667,12.5833,12.3,94,14.0,2024-10-29,29,10,2024,25,10:00:00,Autumn,Fog/Mist
Denmark,Copenhagen,55.6667,12.5833,11.2,82,47.0,2024-10-30,30,10,2024,25,10:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,11.0,94,54.0,2024-10-31,31,10,2024,25,10:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,11.7,72,77.0,2024-11-01,1,11,2024,25,10:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,6.3,56,49.0,2024-11-02,2,11,2024,25,10:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,9.3,81,60.0,2024-11-03,3,11,2024,25,10:00:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,11.3,87,17.0,2024-11-04,4,11,2024,26,10:00:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,10.0,82,27.0,2024-11-05,5,11,2024,26,10:00:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,9.3,81,7.0,2024-11-06,6,11,2024,26,10:00:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,9.2,87,7.0,2024-11-07,7,11,2024,26,10:00:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,10.3,76,12.0,2024-11-08,8,11,2024,26,10:00:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,7.4,87,53.0,2024-11-09,9,11,2024,26,10:00:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,7.2,81,44.0,2024-11-10,10,11,2024,26,09:45:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,9.3,93,11.0,2024-11-11,11,11,2024,27,10:00:00,Autumn,Fog/Mist
Denmark,Copenhagen,55.6667,12.5833,7.4,87,3.0,2024-11-12,12,11,2024,27,10:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,7.0,93,7.0,2024-11-13,13,11,2024,27,10:00:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,9.2,87,48.0,2024-11-14,14,11,2024,27,10:15:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,9.1,93,46.0,2024-11-15,15,11,2024,27,10:00:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,10.1,87,60.0,2024-11-16,16,11,2024,27,09:45:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,7.3,81,74.0,2024-11-17,17,11,2024,27,09:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,5.2,81,68.0,2024-11-18,18,11,2024,28,09:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,2.2,93,66.0,2024-11-19,19,11,2024,28,09:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,2.2,87,46.0,2024-11-20,20,11,2024,28,09:45:00,Autumn,Sleet
Denmark,Copenhagen,55.6667,12.5833,0.3,80,28.0,2024-11-21,21,11,2024,28,09:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,-0.7,80,51.0,2024-11-22,22,11,2024,28,09:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,2.1,80,75.0,2024-11-23,23,11,2024,28,10:00:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,7.4,93,66.0,2024-11-24,24,11,2024,28,09:30:00,Autumn,Rainy
Denmark,Copenhagen,55.6667,12.5833,11.3,76,57.0,2024-11-25,25,11,2024,29,09:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,8.0,87,49.0,2024-11-26,26,11,2024,29,09:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,7.2,87,56.0,2024-11-27,27,11,2024,29,09:45:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,6.0,81,62.0,2024-11-28,28,11,2024,29,12:00:00,Autumn,Rainy
Denmark,Copenhagen,55.6667,12.5833,4.0,81,26.0,2024-11-29,29,11,2024,29,11:45:00,Autumn,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,5.2,81,52.0,2024-11-30,30,11,2024,29,11:30:00,Autumn,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,6.3,87,35.0,2024-12-01,1,12,2024,29,11:30:00,Winter,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,7.0,93,29.0,2024-12-02,2,12,2024,30,11:30:00,Winter,Fog/Mist
Denmark,Copenhagen,55.6667,12.5833,7.2,81,37.0,2024-12-03,3,12,2024,30,11:45:00,Winter,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,4.3,81,59.0,2024-12-04,4,12,2024,30,11:30:00,Winter,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,5.4,93,47.0,2024-12-05,5,12,2024,30,11:30:00,Winter,Rainy
Denmark,Copenhagen,55.6667,12.5833,4.2,93,51.0,2024-12-06,6,12,2024,30,12:00:00,Winter,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,5.4,93,25.0,2024-12-07,7,12,2024,30,11:30:00,Winter,Clear/Sunny
Denmark,Copenhagen,55.6667,12.5833,6.2,87,35.0,2024-12-08,8,12,2024,30,11:30:00,Winter,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,5.3,75,55.0,2024-12-09,9,12,2024,31,12:00:00,Winter,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,3.2,75,56.0,2024-12-10,10,12,2024,31,12:00:00,Winter,Cloudy/Overcast
Denmark,Copenhagen,55.6667,12.5833,2.4,87,27.0,2024-12-11,11,12,2024,31,11:45:00,Winter,Clear/Sunny
